,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
18396,2023-09-02,4941.03,2023,9,5,35,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.16875,0.2,9.387651,49153.883,Bradford - Roberts Park,0,0,0,0,1
18403,2023-09-03,66154.15,2023,9,6,35,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.585417,0.0,14.182355,48901.47,Bradford - BID,1,0,0,0,0
18404,2023-09-03,78485.96,2023,9,6,35,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.585417,0.0,14.182355,48901.47,Bradford - City Centre,0,1,0,0,0
18405,2023-09-03,36683.62,2023,9,6,35,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.585417,0.0,14.182355,48901.47,Bradford - Lister Park,0,0,1,0,0
18406,2023-09-03,714873.0,2023,9,6,35,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.845335,0.0,14.934577,48901.47,Bradford - Local Authority,0,0,0,1,0
18407,2023-09-03,1288.24,2023,9,6,35,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.585417,0.0,14.182355,48901.47,Bradford - Roberts Park,0,0,0,0,1
18414,2023-09-04,94348.71,2023,9,0,36,0.0,1.0,0.72479278722912,0.6889669190756866,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.58125,0.0,10.685391,48648.438,Bradford - BID,1,0,0,0,0
18415,2023-09-04,77769.6,2023,9,0,36,0.0,1.0,0.72479278722912,0.6889669190756866,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.58125,0.0,10.685391,48648.438,Bradford - City Centre,0,1,0,0,0
18416,2023-09-04,50879.81,2023,9,0,36,0.0,1.0,0.72479278722912,0.6889669190756866,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.58125,0.0,10.685391,48648.438,Bradford - Lister Park,0,0,1,0,0
18417,2023-09-04,720680.0,2023,9,0,36,0.0,1.0,0.72479278722912,0.6889669190756866,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.428667,0.0,8.942214,48648.438,Bradford - Local Authority,0,0,0,1,0
18418,2023-09-04,7766.445,2023,9,0,36,0.0,1.0,0.72479278722912,0.6889669190756866,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.58125,0.0,10.685391,48648.438,Bradford - Roberts Park,0,0,0,0,1
18425,2023-09-05,57137.7,2023,9,1,36,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,17.112501,0.0,18.709612,48394.95,Bradford - BID,1,0,0,0,0
18426,2023-09-05,98281.35,2023,9,1,36,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,17.112501,0.0,18.709612,48394.95,Bradford - City Centre,0,1,0,0,0
18427,2023-09-05,46019.36,2023,9,1,36,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,17.112501,0.0,18.709612,48394.95,Bradford - Lister Park,0,0,1,0,0
18428,2023-09-05,742130.0,2023,9,1,36,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,17.505749,0.0,20.570463,48394.95,Bradford - Local Authority,0,0,0,1,0
18429,2023-09-05,1828.32,2023,9,1,36,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,17.112501,0.0,18.709612,48394.95,Bradford - Roberts Park,0,0,0,0,1
18436,2023-09-06,52124.165,2023,9,2,36,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.324999,0.0,8.699793,48141.145,Bradford - BID,1,0,0,0,0
18437,2023-09-06,71659.15,2023,9,2,36,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.324999,0.0,8.699793,48141.145,Bradford - City Centre,0,1,0,0,0
18438,2023-09-06,29139.91,2023,9,2,36,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.324999,0.0,8.699793,48141.145,Bradford - Lister Park,0,0,1,0,0
18439,2023-09-06,708959.0,2023,9,2,36,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.984917,0.0,7.771331,48141.145,Bradford - Local Authority,0,0,0,1,0
18440,2023-09-06,17177.25,2023,9,2,36,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,18.324999,0.0,8.699793,48141.145,Bradford - Roberts Park,0,0,0,0,1
18447,2023-09-07,61264.38,2023,9,3,36,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.547918,0.0,12.181625,47887.17,Bradford - BID,1,0,0,0,0
18448,2023-09-07,99136.21,2023,9,3,36,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.547918,0.0,12.181625,47887.17,Bradford - City Centre,0,1,0,0,0
18449,2023-09-07,32303.48,2023,9,3,36,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.547918,0.0,12.181625,47887.17,Bradford - Lister Park,0,0,1,0,0
18450,2023-09-07,739949.0,2023,9,3,36,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.764084,0.4,12.849528,47887.17,Bradford - Local Authority,0,0,0,1,0
18457,2023-09-08,71278.69,2023,9,4,36,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.0506491688387126,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.258333,0.0,8.287822,47633.17,Bradford - BID,1,0,0,0,0
18458,2023-09-08,106246.61,2023,9,4,36,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.0506491688387126,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.258333,0.0,8.287822,47633.17,Bradford - City Centre,0,1,0,0,0
18459,2023-09-08,64831.06,2023,9,4,36,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.0506491688387126,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.258333,0.0,8.287822,47633.17,Bradford - Lister Park,0,0,1,0,0
18460,2023-09-08,693889.0,2023,9,4,36,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.0506491688387126,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,20.130749,0.0,9.779817,47633.17,Bradford - Local Authority,0,0,0,1,0
18461,2023-09-08,3973.88,2023,9,4,36,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.0506491688387126,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,0,0,0,0,19.258333,0.0,8.287822,47633.17,Bradford - Roberts Park,0,0,0,0,1
18468,2023-09-09,86456.235,2023,9,5,36,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,20.897917,0.1,10.239453,47379.29,Bradford - BID,1,0,0,0,0
18469,2023-09-09,57973.21,2023,9,5,36,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,20.897917,0.1,10.239453,47379.29,Bradford - City Centre,0,1,0,0,0
18470,2023-09-09,19324.4,2023,9,5,36,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,20.897917,0.1,10.239453,47379.29,Bradford - Lister Park,0,0,1,0,0
18471,2023-09-09,683744.0,2023,9,5,36,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,20.866167,0.0,11.212135,47379.29,Bradford - Local Authority,0,0,0,1,0
18472,2023-09-09,1336.18,2023,9,5,36,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,20.897917,0.1,10.239453,47379.29,Bradford - Roberts Park,0,0,0,0,1
18479,2023-09-10,36449.66,2023,9,6,36,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,19.116667,8.4,9.605998,47125.656,Bradford - BID,1,0,0,0,0
18480,2023-09-10,50333.33,2023,9,6,36,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,19.116667,8.4,9.605998,47125.656,Bradford - City Centre,0,1,0,0,0
18481,2023-09-10,13299.31,2023,9,6,36,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,19.116667,8.4,9.605998,47125.656,Bradford - Lister Park,0,0,1,0,0
18482,2023-09-10,632714.0,2023,9,6,36,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,19.570333,7.7000003,11.720751,47125.656,Bradford - Local Authority,0,0,0,1,0
18483,2023-09-10,4573.33,2023,9,6,36,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.9027978299657436,-0.4300652022765204,-1.0,-1.8369701987210294e-16,1,0,0,0,19.116667,8.4,9.605998,47125.656,Bradford - Roberts Park,0,0,0,0,1
18490,2023-09-11,79855.275,2023,9,0,37,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,17.750002,2.9,21.096123,46872.414,Bradford - BID,1,0,0,0,0
18491,2023-09-11,79789.82,2023,9,0,37,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,17.750002,2.9,21.096123,46872.414,Bradford - City Centre,0,1,0,0,0
18492,2023-09-11,39082.625,2023,9,0,37,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,17.750002,2.9,21.096123,46872.414,Bradford - Lister Park,0,0,1,0,0
18493,2023-09-11,662875.0,2023,9,0,37,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,17.47658,4.4,21.578989,46872.414,Bradford - Local Authority,0,0,0,1,0
18494,2023-09-11,7431.695,2023,9,0,37,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,17.750002,2.9,21.096123,46872.414,Bradford - Roberts Park,0,0,0,0,1
18501,2023-09-12,68288.185,2023,9,1,37,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,13.377084,15.400001,21.578989,46619.695,Bradford - BID,1,0,0,0,0
18502,2023-09-12,63126.39,2023,9,1,37,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,13.377084,15.400001,21.578989,46619.695,Bradford - City Centre,0,1,0,0,0
18503,2023-09-12,9018.06,2023,9,1,37,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,13.377084,15.400001,21.578989,46619.695,Bradford - Lister Park,0,0,1,0,0
18504,2023-09-12,721888.0,2023,9,1,37,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,13.399499,15.299999,19.878391,46619.695,Bradford - Local Authority,0,0,0,1,0
18505,2023-09-12,6474.41,2023,9,1,37,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,13.377084,15.400001,21.578989,46619.695,Bradford - Roberts Park,0,0,0,0,1
18512,2023-09-13,62077.82,2023,9,2,37,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,12.447915,0.0,12.074766,46367.64,Bradford - BID,1,0,0,0,0
18513,2023-09-13,85650.21,2023,9,2,37,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,12.447915,0.0,12.074766,46367.64,Bradford - City Centre,0,1,0,0,0
18514,2023-09-13,41293.23,2023,9,2,37,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,12.447915,0.0,12.074766,46367.64,Bradford - Lister Park,0,0,1,0,0
18515,2023-09-13,643086.0,2023,9,2,37,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,12.434917,0.0,14.154915,46367.64,Bradford - Local Authority,0,0,0,1,0
18516,2023-09-13,4481.51,2023,9,2,37,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,12.447915,0.0,12.074766,46367.64,Bradford - Roberts Park,0,0,0,0,1
18523,2023-09-14,56692.81,2023,9,3,37,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.216667,0.5,20.633371,46116.37,Bradford - BID,1,0,0,0,0
18524,2023-09-14,63589.25,2023,9,3,37,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.216667,0.5,20.633371,46116.37,Bradford - City Centre,0,1,0,0,0
18525,2023-09-14,40278.11,2023,9,3,37,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.216667,0.5,20.633371,46116.37,Bradford - Lister Park,0,0,1,0,0
18526,2023-09-14,722176.0,2023,9,3,37,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.04325,1.5000001,22.26768,46116.37,Bradford - Local Authority,0,0,0,1,0
18533,2023-09-15,51450.08,2023,9,4,37,-0.8660254037844385,-0.5000000000000004,0.1011683219874327,-0.994869323391895,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.170835,0.9000001,12.144331,45865.723,Bradford - BID,1,0,0,0,0
18534,2023-09-15,46026.35,2023,9,4,37,-0.8660254037844385,-0.5000000000000004,0.1011683219874327,-0.994869323391895,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.170835,0.9000001,12.144331,45865.723,Bradford - City Centre,0,1,0,0,0
18535,2023-09-15,36697.33,2023,9,4,37,-0.8660254037844385,-0.5000000000000004,0.1011683219874327,-0.994869323391895,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.170835,0.9000001,12.144331,45865.723,Bradford - Lister Park,0,0,1,0,0
18536,2023-09-15,684580.0,2023,9,4,37,-0.8660254037844385,-0.5000000000000004,0.1011683219874327,-0.994869323391895,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.151582,1.7000002,13.849476,45865.723,Bradford - Local Authority,0,0,0,1,0
18537,2023-09-15,1336.18,2023,9,4,37,-0.8660254037844385,-0.5000000000000004,0.1011683219874327,-0.994869323391895,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,0,0,0,0,15.170835,0.9000001,12.144331,45865.723,Bradford - Roberts Park,0,0,0,0,1
18544,2023-09-16,73026.435,2023,9,5,37,-0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,13.716666,0.1,23.993399,45613.992,Bradford - BID,1,0,0,0,0
18545,2023-09-16,29247.75,2023,9,5,37,-0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,13.716666,0.1,23.993399,45613.992,Bradford - City Centre,0,1,0,0,0
18546,2023-09-16,44898.04,2023,9,5,37,-0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,13.716666,0.1,23.993399,45613.992,Bradford - Lister Park,0,0,1,0,0
18547,2023-09-16,710015.0,2023,9,5,37,-0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,13.584915,0.0,22.828087,45613.992,Bradford - Local Authority,0,0,0,1,0
18548,2023-09-16,2167.8,2023,9,5,37,-0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,13.716666,0.1,23.993399,45613.992,Bradford - Roberts Park,0,0,0,0,1
18555,2023-09-17,87109.27500000001,2023,9,6,37,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,15.131251,13.599999,21.862406,45361.02,Bradford - BID,1,0,0,0,0
18556,2023-09-17,56744.42,2023,9,6,37,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,15.131251,13.599999,21.862406,45361.02,Bradford - City Centre,0,1,0,0,0
18557,2023-09-17,23486.23,2023,9,6,37,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,15.131251,13.599999,21.862406,45361.02,Bradford - Lister Park,0,0,1,0,0
18558,2023-09-17,721983.0,2023,9,6,37,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,15.041167,11.5,24.798225,45361.02,Bradford - Local Authority,0,0,0,1,0
18559,2023-09-17,10405.45,2023,9,6,37,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.9473263538541912,-0.320269853862838,-1.0,-1.8369701987210294e-16,1,0,0,0,15.131251,13.599999,21.862406,45361.02,Bradford - Roberts Park,0,0,0,0,1
18566,2023-09-18,99168.815,2023,9,0,38,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,13.427085,7.0999994,30.608469,45106.965,Bradford - BID,1,0,0,0,0
18567,2023-09-18,81425.215,2023,9,0,38,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,13.427085,7.0999994,30.608469,45106.965,Bradford - City Centre,0,1,0,0,0
18568,2023-09-18,31432.230000000003,2023,9,0,38,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,13.427085,7.0999994,30.608469,45106.965,Bradford - Lister Park,0,0,1,0,0
18569,2023-09-18,744095.0,2023,9,0,38,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,13.295333,6.999999,31.328272,45106.965,Bradford - Local Authority,0,0,0,1,0
18570,2023-09-18,5722.185,2023,9,0,38,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,13.427085,7.0999994,30.608469,45106.965,Bradford - Roberts Park,0,0,0,0,1
18577,2023-09-19,126731.62,2023,9,1,38,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,14.479165,16.1,39.938915,44851.97,Bradford - BID,1,0,0,0,0
18578,2023-09-19,70827.86,2023,9,1,38,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,14.479165,16.1,39.938915,44851.97,Bradford - City Centre,0,1,0,0,0
18579,2023-09-19,17704.24,2023,9,1,38,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.978556492299504,-0.2059786187410985,-1.0,-1.8369701987210294e-16,0,0,0,0,14.479165,16.1,39.938915,44851.97,Bradford - Lister Park,0,0,1,0,0
